PLAYER_ID,SEASON_START_YEAR,TS_PCT,AGE,SEASON_FGA_EST,PREV_TS_PCT,PREV_SEASON
1628368,2023,0.567,26.0,1546.6,0.599,2022.0
1628368,2024,0.56,27.0,1165.6000000000001,0.567,2023.0
1628368,2025,0.578,28.0,1044.0,0.56,2024.0
1628369,2022,0.607,25.0,1561.4,0.578,2021.0
1628369,2023,0.604,26.0,1428.2,0.607,2022.0
1628369,2024,0.582,27.0,1461.6000000000001,0.604,2023.0
1628369,2025,0.541,28.0,286.4,0.582,2024.0
1628370,2022,0.587,25.0,793.1,0.597,2021.0
1628370,2023,0.564,26.0,892.8000000000001,0.587,2022.0
1628370,2024,0.549,27.0,936.0,0.564,2023.0
1628370,2025,0.568,28.0,632.4,0.549,2024.0
1628371,2023,0.61,26.0,284.20000000000005,0.483,2022.0
1628371,2024,0.512,27.0,326.59999999999997,0.61,2023.0
1628371,2025,0.498,28.0,109.2,0.512,2024.0
1628372,2022,0.475,25.0,453.6,0.474,2021.0
1628372,2023,0.508,26.0,336.0,0.475,2022.0
1628373,2022,0.461,24.0,131.6,0.513,2021.0
1628374,2022,0.64,26.0,1141.8,0.582,2021.0
1628374,2023,0.631,27.0,891.0,0.64,2022.0
1628374,2024,0.571,28.0,700.3000000000001,0.631,2023.0
1628374,2025,0.608,29.0,806.4,0.571,2024.0
1628378,2022,0.614,26.0,1400.8000000000002,0.572,2021.0
1628378,2023,0.595,27.0,1089.0,0.614,2022.0
1628378,2024,0.575,28.0,1320.6000000000001,0.595,2023.0
1628378,2025,0.613,29.0,1400.0,0.575,2024.0
1628379,2022,0.684,27.0,383.5,0.619,2021.0
1628379,2023,0.641,28.0,315.9,0.684,2022.0
1628379,2024,0.631,29.0,429.0,0.641,2023.0
1628379,2025,0.689,30.0,444.6,0.631,2024.0
1628380,2022,0.599,25.0,548.0999999999999,0.594,2021.0
1628380,2023,0.565,26.0,614.1,0.599,2022.0
1628380,2024,0.605,27.0,300.8,0.565,2023.0
1628380,2025,0.666,28.0,64.0,0.605,2024.0
1628381,2022,0.593,25.0,710.0,0.61,2021.0
1628381,2023,0.621,26.0,748.0,0.593,2022.0
1628381,2024,0.628,27.0,532.0,0.621,2023.0
1628381,2025,0.643,28.0,662.4,0.628,2024.0
1628384,2022,0.586,25.0,884.4,0.549,2021.0
1628384,2023,0.595,26.0,575.0,0.586,2022.0
1628384,2024,0.591,27.0,1028.6000000000001,0.595,2023.0
1628384,2025,0.62,28.0,804.0,0.591,2024.0
1628386,2022,0.67,25.0,625.5999999999999,0.698,2021.0
1628386,2023,0.664,26.0,816.1999999999999,0.67,2022.0
1628386,2024,0.724,27.0,639.6,0.664,2023.0
1628386,2025,0.669,28.0,526.4,0.724,2024.0
1628389,2022,0.592,25.0,1117.5,0.608,2021.0
1628389,2023,0.576,26.0,1015.3000000000001,0.592,2022.0
1628389,2024,0.561,27.0,1115.4,0.576,2023.0
1628389,2025,0.551,28.0,1146.1,0.561,2024.0
1628392,2022,0.567,25.0,328.0,0.664,2021.0
1628392,2023,0.67,26.0,367.5,0.567,2022.0
1628392,2024,0.599,27.0,478.8,0.67,2023.0
1628392,2025,0.631,28.0,296.09999999999997,0.599,2024.0
1628398,2022,0.544,27.0,1139.2,0.547,2021.0
1628398,2023,0.547,28.0,1316.0,0.544,2022.0
1628398,2024,0.514,29.0,845.0,0.547,2023.0
1628398,2025,0.581,30.0,690.0,0.514,2024.0
1628401,2022,0.604,28.0,754.4,0.549,2021.0
1628401,2023,0.611,29.0,839.5,0.604,2022.0
1628401,2024,0.606,30.0,957.6,0.611,2023.0
1628401,2025,0.529,31.0,1108.8,0.606,2024.0
1628404,2022,0.622,28.0,516.8,0.61,2021.0
1628404,2023,0.522,29.0,680.4,0.622,2022.0
1628404,2024,0.611,30.0,770.0,0.522,2023.0
1628404,2025,0.612,31.0,594.0,0.611,2024.0
1628415,2022,0.494,27.0,992.8,0.515,2021.0
1628415,2023,0.549,28.0,770.4,0.494,2022.0
1628415,2024,0.555,29.0,892.5,0.549,2023.0
1628415,2025,0.54,30.0,957.6000000000001,0.555,2024.0
1628418,2022,0.682,25.0,371.7,0.607,2021.0
1628418,2023,0.639,26.0,148.2,0.682,2022.0
1628418,2024,0.614,27.0,323.40000000000003,0.639,2023.0
1628418,2025,0.625,28.0,270.0,0.614,2024.0
1628420,2022,0.579,28.0,514.6,0.583,2021.0
1628420,2023,0.508,29.0,151.79999999999998,0.579,2022.0
1628420,2024,0.546,30.0,193.5,0.508,2023.0
1628432,2022,0.471,28.0,86.0,0.624,2021.0
1628436,2023,0.736,28.0,201.60000000000002,0.697,2022.0
1628436,2024,0.683,29.0,277.4,0.736,2023.0
1628436,2025,0.689,30.0,272.0,0.683,2024.0
1628449,2022,0.59,30.0,532.0,0.57,2021.0
1628449,2023,0.625,31.0,215.0,0.59,2022.0
1628449,2024,0.615,32.0,370.0,0.625,2023.0
1628464,2024,0.558,33.0,129.2,0.597,2023.0
1628467,2022,0.592,31.0,170.2,0.537,2021.0
1628467,2023,0.573,32.0,146.2,0.592,2022.0
1628467,2024,0.489,33.0,95.19999999999999,0.573,2023.0
1628467,2025,0.509,34.0,73.1,0.489,2024.0
1628470,2022,0.566,32.0,497.7,0.556,2021.0
1628470,2023,0.568,33.0,249.10000000000002,0.566,2022.0
1628470,2024,0.567,34.0,91.0,0.568,2023.0
1628960,2022,0.612,27.0,554.4,0.609,2021.0
1628960,2023,0.679,28.0,682.5,0.612,2022.0
1628960,2024,0.631,29.0,486.4,0.679,2023.0
1628960,2025,0.568,30.0,668.1,0.631,2024.0
1628963,2022,0.587,24.0,382.2,0.551,2021.0
1628963,2023,0.629,25.0,409.99999999999994,0.587,2022.0
1628963,2024,0.56,26.0,105.39999999999999,0.629,2023.0
1628963,2025,0.661,27.0,414.0,0.56,2024.0
1628964,2022,0.602,25.0,240.10000000000002,0.582,2021.0
1628964,2023,0.575,26.0,199.5,0.602,2022.0
1628964,2024,0.557,27.0,112.0,0.575,2023.0
1628966,2022,0.609,27.0,462.3,0.578,2021.0
1628966,2023,0.534,28.0,164.3,0.609,2022.0
1628969,2022,0.587,26.0,1269.9,0.627,2021.0
1628969,2023,0.56,27.0,1295.6000000000001,0.587,2022.0
1628969,2024,0.585,28.0,1180.8,0.56,2023.0
1628969,2025,0.587,29.0,959.4,0.585,2024.0
1628970,2024,0.541,27.0,1088.0,0.556,2023.0
1628970,2025,0.57,28.0,1039.5,0.541,2024.0
1628971,2022,0.571,26.0,744.0,0.575,2021.0
1628971,2023,0.563,27.0,582.9,0.571,2022.0
1628971,2024,0.504,28.0,307.5,0.563,2023.0
1628971,2025,0.562,29.0,524.8000000000001,0.504,2024.0
1628972,2022,0.561,23.0,463.59999999999997,0.525,2021.0
1628972,2023,0.51,24.0,224.2,0.561,2022.0
1628973,2022,0.597,26.0,1196.8000000000002,0.583,2021.0
1628973,2023,0.592,27.0,1647.8,0.597,2022.0
1628973,2024,0.605,28.0,1202.5,0.592,2023.0
1628973,2025,0.58,29.0,1472.6,0.605,2024.0
1628975,2022,0.56,27.0,567.0,0.531,2021.0
1628975,2023,0.485,28.0,367.2,0.56,2022.0
1628975,2024,0.509,29.0,147.6,0.485,2023.0
1628975,2025,0.537,30.0,307.4,0.509,2024.0
1628976,2022,0.621,24.0,615.6,0.601,2021.0
1628976,2023,0.623,25.0,423.5,0.621,2022.0
1628976,2024,0.544,26.0,489.6,0.623,2023.0
1628976,2025,0.617,27.0,639.5999999999999,0.544,2024.0
1628977,2022,0.593,24.0,375.2,0.541,2021.0
1628978,2022,0.593,26.0,540.0,0.51,2021.0
1628978,2023,0.597,27.0,1004.4,0.593,2022.0
1628978,2024,0.582,28.0,595.1999999999999,0.597,2023.0
1628978,2025,0.567,29.0,836.4,0.582,2024.0
1628981,2022,0.571,24.0,113.1,0.671,2021.0
1628981,2023,0.615,25.0,189.0,0.571,2022.0
1628983,2022,0.626,24.0,1380.4,0.557,2021.0
1628983,2023,0.636,25.0,1485.0,0.626,2022.0
1628983,2024,0.637,26.0,1656.8,0.636,2023.0
1628983,2025,0.665,27.0,1319.1999999999998,0.637,2024.0
1628984,2022,0.552,28.0,430.70000000000005,0.514,2021.0
1628984,2023,0.495,29.0,108.10000000000001,0.552,2022.0
1628988,2022,0.528,26.0,220.5,0.544,2021.0
1628988,2023,0.578,27.0,413.4,0.528,2022.0
1628988,2024,0.594,28.0,266.59999999999997,0.578,2023.0
1628988,2025,0.578,29.0,250.8,0.594,2024.0
1628989,2022,0.617,24.0,862.5,0.57,2021.0
1628989,2023,0.564,25.0,563.2,0.617,2022.0
1628989,2024,0.544,26.0,607.2,0.564,2023.0
1628989,2025,0.552,27.0,593.4,0.544,2024.0
1628991,2022,0.613,23.0,819.0,0.535,2021.0
1628991,2023,0.553,24.0,1161.6000000000001,0.613,2022.0
1628991,2024,0.591,25.0,1213.6,0.553,2023.0
1628991,2025,0.576,26.0,720.0,0.591,2024.0
1628995,2022,0.579,23.0,333.9,0.491,2021.0
1628995,2023,0.57,24.0,186.0,0.579,2022.0
1628997,2022,0.571,27.0,546.7,0.611,2021.0
1628997,2023,0.531,28.0,556.8,0.571,2022.0
1628997,2024,0.513,29.0,306.0,0.531,2023.0
1628997,2025,0.526,30.0,191.39999999999998,0.513,2024.0
1628998,2024,0.509,29.0,323.29999999999995,0.46,2023.0
1629001,2022,0.566,25.0,654.5,0.529,2021.0
1629001,2023,0.533,26.0,361.0,0.566,2022.0
1629001,2024,0.539,27.0,54.0,0.533,2023.0
1629001,2025,0.518,28.0,529.2,0.539,2024.0
1629002,2022,0.639,26.0,217.79999999999998,0.546,2021.0
1629002,2023,0.61,27.0,244.79999999999998,0.639,2022.0
1629003,2022,0.575,26.0,501.59999999999997,0.517,2021.0
1629003,2023,0.499,27.0,196.79999999999998,0.575,2022.0
1629003,2024,0.563,28.0,256.5,0.499,2023.0
1629004,2022,0.584,26.0,172.8,0.509,2021.0
1629004,2023,0.575,27.0,135.29999999999998,0.584,2022.0
1629004,2024,0.526,28.0,300.2,0.575,2023.0
1629004,2025,0.626,29.0,360.0,0.526,2024.0
1629006,2022,0.531,24.0,417.59999999999997,0.526,2021.0
1629006,2023,0.552,25.0,204.0,0.531,2022.0
1629006,2024,0.567,26.0,212.0,0.552,2023.0
1629006,2025,0.544,27.0,296.4,0.567,2024.0
1629008,2022,0.621,25.0,818.4,0.416,2021.0
1629008,2023,0.601,26.0,1077.3,0.621,2022.0
1629008,2024,0.617,27.0,1047.2,0.601,2023.0
1629008,2025,0.595,28.0,956.8,0.617,2024.0
1629011,2022,0.652,25.0,277.3,0.722,2021.0
1629011,2023,0.554,26.0,127.1,0.652,2022.0
1629011,2024,0.676,27.0,56.099999999999994,0.554,2023.0
1629011,2025,0.676,28.0,204.0,0.676,2024.0
1629012,2022,0.616,24.0,470.40000000000003,0.523,2021.0
1629012,2023,0.607,25.0,1037.4,0.616,2022.0
1629012,2024,0.593,26.0,869.4000000000001,0.607,2023.0
1629012,2025,0.615,27.0,741.2,0.593,2024.0
1629013,2022,0.537,26.0,300.0,0.55,2021.0
1629013,2023,0.556,27.0,276.0,0.537,2022.0
1629013,2024,0.601,28.0,229.99999999999997,0.556,2023.0
1629013,2025,0.598,29.0,362.09999999999997,0.601,2024.0
1629014,2022,0.581,24.0,1047.8,0.583,2021.0
1629014,2023,0.568,25.0,837.1999999999999,0.581,2022.0
1629014,2024,0.557,26.0,1127.0,0.568,2023.0
1629014,2025,0.576,27.0,649.0,0.557,2024.0
1629018,2022,0.56,24.0,937.1999999999999,0.546,2021.0
1629018,2023,0.548,25.0,844.9,0.56,2022.0
1629018,2024,0.591,26.0,658.6,0.548,2023.0
1629018,2025,0.533,27.0,474.5,0.591,2024.0
1629020,2022,0.604,24.0,452.4,0.612,2021.0
1629020,2023,0.578,25.0,113.1,0.604,2022.0
1629020,2024,0.537,26.0,122.39999999999999,0.578,2023.0
1629020,2025,0.544,27.0,240.5,0.537,2024.0
1629021,2022,0.63,26.0,393.3,0.623,2021.0
1629021,2023,0.676,27.0,552.0,0.63,2022.0
1629021,2024,0.649,28.0,249.00000000000003,0.676,2023.0
1629021,2025,0.545,29.0,194.4,0.649,2024.0
1629022,2022,0.57,24.0,526.4,0.512,2021.0
1629022,2023,0.545,25.0,493.0,0.57,2022.0
1629022,2024,0.548,26.0,212.0,0.545,2023.0
1629023,2022,0.542,24.0,978.2,0.588,2021.0
1629023,2023,0.537,25.0,810.3,0.542,2022.0
1629023,2024,0.556,26.0,666.9,0.537,2023.0
1629023,2025,0.537,27.0,660.8000000000001,0.556,2024.0
1629026,2022,0.585,28.0,344.5,0.532,2021.0
1629026,2023,0.568,29.0,282.9,0.585,2022.0
1629026,2024,0.587,30.0,351.9,0.568,2023.0
1629026,2025,0.569,31.0,296.8,0.587,2024.0
1629027,2022,0.573,24.0,1387.0,0.603,2021.0
1629027,2023,0.585,25.0,1009.8,0.573,2022.0
1629027,2024,0.567,26.0,1375.6000000000001,0.585,2023.0
1629027,2025,0.612,27.0,177.0,0.567,2024.0
1629028,2022,0.617,24.0,884.4,0.656,2021.0
1629028,2023,0.587,25.0,748.0,0.617,2022.0
1629028,2024,0.583,26.0,468.0,0.587,2023.0
1629028,2025,0.676,27.0,597.6,0.583,2024.0
1629029,2022,0.609,24.0,1452.0,0.571,2021.0
1629029,2023,0.617,25.0,1652.0,0.609,2022.0
1629029,2024,0.587,26.0,1025.0,0.617,2023.0
1629029,2025,0.616,27.0,1459.2,0.587,2024.0
1629048,2022,0.582,23.0,125.39999999999999,0.595,2021.0
1629048,2023,0.629,24.0,210.79999999999998,0.582,2022.0
1629048,2024,0.631,25.0,336.0,0.629,2023.0
1629048,2025,0.7,26.0,224.0,0.631,2024.0
1629052,2022,0.52,25.0,318.5,0.53,2021.0
1629052,2023,0.53,26.0,154.0,0.52,2022.0
1629056,2022,0.563,26.0,364.8,0.543,2021.0
1629057,2022,0.742,25.0,171.5,0.745,2021.0
1629057,2025,0.722,28.0,247.8,0.679,2024.0
1629060,2022,0.556,25.0,585.9000000000001,0.579,2021.0
1629060,2023,0.628,26.0,673.2,0.556,2022.0
1629060,2024,0.619,27.0,578.2,0.628,2023.0
1629060,2025,0.62,28.0,598.4000000000001,0.619,2024.0
1629111,2022,0.595,27.0,338.1,0.597,2021.0
1629111,2023,0.584,28.0,207.20000000000002,0.595,2022.0
1629111,2024,0.59,29.0,151.20000000000002,0.584,2023.0
1629111,2025,0.595,30.0,550.8,0.59,2024.0
1629117,2022,0.626,26.0,258.4,0.549,2021.0
1629130,2022,0.534,29.0,235.2,0.573,2021.0
1629130,2023,0.612,30.0,673.2,0.534,2022.0
1629130,2024,0.595,31.0,666.0,0.612,2023.0
1629130,2025,0.629,32.0,700.6999999999999,0.595,2024.0
1629139,2022,0.637,28.0,232.0,0.524,2021.0
1629139,2023,0.474,29.0,115.6,0.637,2022.0
1629162,2022,0.526,27.0,146.2,0.535,2021.0
1629162,2023,0.638,28.0,145.6,0.526,2022.0
1629162,2024,0.6,29.0,73.60000000000001,0.638,2023.0
1629162,2025,0.542,30.0,79.2,0.6,2024.0
1629216,2022,0.533,27.0,564.4000000000001,0.551,2021.0
1629216,2025,0.511,30.0,217.29999999999998,0.536,2024.0
1629234,2022,0.666,26.0,335.4,0.638,2021.0
1629234,2023,0.645,27.0,255.0,0.666,2022.0
1629234,2024,0.622,28.0,195.20000000000002,0.645,2023.0
1629234,2025,0.605,29.0,155.4,0.622,2024.0
1629308,2022,0.505,30.0,145.6,0.561,2021.0
1629312,2023,0.587,27.0,330.0,0.517,2022.0
1629312,2024,0.583,28.0,392.2,0.587,2023.0
1629599,2022,0.498,26.0,145.0,0.598,2021.0
1629599,2023,0.604,27.0,350.0,0.498,2022.0
1629599,2024,0.614,28.0,511.2,0.604,2023.0
1629599,2025,0.594,29.0,115.0,0.614,2024.0
1629611,2022,0.619,26.0,526.5,0.572,2021.0
1629611,2023,0.615,27.0,495.0,0.619,2022.0
1629611,2024,0.584,28.0,415.40000000000003,0.615,2023.0
1629611,2025,0.564,29.0,365.4,0.584,2024.0
1629614,2023,0.573,24.0,523.6,0.528,2022.0
1629614,2024,0.545,25.0,539.5,0.573,2023.0
1629614,2025,0.564,26.0,752.4,0.545,2024.0
1629618,2025,0.541,26.0,229.99999999999997,0.545,2024.0
1629622,2022,0.557,27.0,792.0,0.614,2021.0
1629622,2023,0.553,28.0,728.0,0.557,2022.0
1629622,2024,0.607,29.0,375.0,0.553,2023.0
1629622,2025,0.609,30.0,105.60000000000001,0.607,2024.0
1629626,2023,0.7,24.0,150.5,0.603,2022.0
1629626,2024,0.627,25.0,183.6,0.7,2023.0
1629627,2023,0.61,23.0,1092.0,0.652,2022.0
1629627,2024,0.6,24.0,506.99999999999994,0.61,2023.0
1629627,2025,0.644,25.0,806.0,0.6,2024.0
1629628,2022,0.531,23.0,1175.3000000000002,0.511,2021.0
1629628,2023,0.58,24.0,881.5999999999999,0.531,2022.0
1629628,2024,0.547,25.0,980.1999999999999,0.58,2023.0
1629628,2025,0.585,26.0,815.1,0.547,2024.0
1629629,2022,0.561,23.0,312.0,0.543,2021.0
1629629,2023,0.504,24.0,235.20000000000002,0.561,2022.0
1629629,2024,0.498,25.0,92.39999999999999,0.504,2023.0
1629630,2022,0.557,23.0,1213.8999999999999,0.575,2021.0
1629630,2023,0.57,24.0,170.1,0.557,2022.0
1629630,2024,0.563,25.0,890.0,0.57,2023.0
1629630,2025,0.521,26.0,322.0,0.563,2024.0
1629631,2022,0.563,25.0,824.1,0.547,2021.0
1629631,2023,0.595,26.0,661.1999999999999,0.563,2022.0
1629631,2024,0.623,27.0,761.6,0.595,2023.0
1629631,2025,0.545,28.0,499.5,0.623,2024.0
1629632,2022,0.572,23.0,592.0,0.564,2021.0
1629632,2023,0.57,24.0,1208.7,0.572,2022.0
1629632,2024,0.601,25.0,1117.3999999999999,0.57,2023.0
1629632,2025,0.595,26.0,625.0,0.601,2024.0
1629634,2022,0.681,26.0,347.2,0.66,2021.0
1629634,2023,0.548,27.0,58.800000000000004,0.681,2022.0
1629634,2024,0.638,28.0,377.6,0.548,2023.0
1629636,2022,0.587,23.0,1131.6,0.576,2021.0
1629636,2023,0.56,24.0,843.6,0.587,2022.0
1629636,2024,0.6,25.0,1177.5,0.56,2023.0
1629636,2025,0.582,26.0,670.5,0.6,2024.0
1629637,2022,0.605,23.0,155.1,0.68,2021.0
1629637,2023,0.718,24.0,175.0,0.605,2022.0
1629637,2024,0.72,25.0,224.0,0.718,2023.0
1629637,2025,0.758,26.0,264.0,0.72,2024.0
1629638,2022,0.565,24.0,295.0,0.475,2021.0
1629638,2023,0.578,25.0,541.1999999999999,0.565,2022.0
1629638,2024,0.579,26.0,615.0,0.578,2023.0
1629638,2025,0.61,27.0,1193.4,0.579,2024.0
1629639,2022,0.566,23.0,1112.2,0.561,2021.0
1629639,2023,0.558,24.0,735.0,0.566,2022.0
1629639,2024,0.605,25.0,1378.3,0.558,2023.0
1629639,2025,0.602,26.0,514.8,0.605,2024.0
1629640,2022,0.551,23.0,1115.1,0.574,2021.0
1629640,2023,0.565,24.0,862.5,0.551,2022.0
1629640,2024,0.572,25.0,770.0,0.565,2023.0
1629640,2025,0.613,26.0,795.4,0.572,2024.0
1629641,2022,0.524,23.0,258.0,0.52,2021.0
1629642,2022,0.555,23.0,302.4,0.575,2021.0
1629642,2023,0.572,24.0,125.99999999999999,0.555,2022.0
1629643,2022,0.488,24.0,121.5,0.501,2021.0
1629643,2023,0.465,25.0,112.8,0.488,2022.0
1629645,2022,0.565,23.0,885.0,0.531,2021.0
1629645,2025,0.567,26.0,513.0,0.531,2024.0
1629647,2022,0.524,23.0,184.9,0.515,2021.0
1629650,2022,0.607,23.0,97.2,0.612,2021.0
1629650,2023,0.477,24.0,66.0,0.607,2022.0
1629651,2022,0.691,24.0,585.2,0.672,2021.0
1629651,2023,0.629,25.0,582.1999999999999,0.691,2022.0
1629651,2024,0.569,26.0,567.0,0.629,2023.0
1629651,2025,0.592,27.0,579.6,0.569,2024.0
1629652,2022,0.513,24.0,873.2,0.541,2021.0
1629652,2023,0.593,25.0,655.7,0.513,2022.0
1629652,2024,0.586,26.0,596.4,0.593,2023.0
1629652,2025,0.524,27.0,524.4,0.586,2024.0
1629655,2022,0.739,24.0,397.79999999999995,0.708,2021.0
1629655,2023,0.731,25.0,481.0,0.739,2022.0
1629655,2024,0.716,26.0,404.7,0.731,2023.0
1629655,2025,0.677,27.0,313.5,0.716,2024.0
1629656,2022,0.619,23.0,603.5,0.565,2021.0
1629656,2023,0.516,24.0,326.40000000000003,0.619,2022.0
1629656,2024,0.595,25.0,825.0,0.516,2023.0
1629656,2025,0.585,26.0,757.5,0.595,2024.0
1629659,2022,0.508,22.0,611.0,0.503,2021.0
1629659,2023,0.503,23.0,464.09999999999997,0.508,2022.0
1629659,2024,0.567,24.0,290.0,0.503,2023.0
1629660,2022,0.594,25.0,243.00000000000003,0.488,2021.0
1629660,2025,0.616,28.0,214.5,0.643,2024.0
1629661,2022,0.617,27.0,474.6,0.625,2021.0
1629661,2023,0.582,28.0,620.5999999999999,0.617,2022.0
1629661,2024,0.632,29.0,746.6999999999999,0.582,2023.0
1629661,2025,0.629,30.0,475.20000000000005,0.632,2024.0
1629667,2022,0.557,25.0,616.0,0.595,2021.0
1629667,2023,0.412,26.0,190.0,0.557,2022.0
1629669,2022,0.527,23.0,624.0,0.581,2021.0
1629669,2023,0.494,24.0,78.0,0.527,2022.0
1629669,2024,0.43,25.0,72.8,0.494,2023.0
1629670,2022,0.561,24.0,446.40000000000003,0.506,2021.0
1629670,2023,0.565,25.0,301.59999999999997,0.561,2022.0
1629673,2022,0.573,24.0,1279.2,0.598,2021.0
1629673,2023,0.529,25.0,1185.6,0.573,2022.0
1629673,2024,0.591,26.0,1054.0,0.529,2023.0
1629673,2025,0.53,27.0,444.6,0.591,2024.0
1629674,2024,0.674,25.0,204.6,0.662,2023.0
1629674,2025,0.674,26.0,501.59999999999997,0.674,2024.0
1629675,2022,0.617,23.0,578.0,0.588,2021.0
1629675,2023,0.595,24.0,850.5,0.617,2022.0
1629675,2024,0.577,25.0,920.0,0.595,2023.0
1629675,2025,0.565,26.0,870.1,0.577,2024.0
1629676,2022,0.497,25.0,155.4,0.607,2021.0
1629677,2023,0.485,24.0,159.1,0.55,2022.0
1629678,2022,0.587,26.0,122.1,0.538,2021.0
1629680,2022,0.552,26.0,255.6,0.594,2021.0
1629680,2023,0.537,27.0,318.5,0.552,2022.0
1629680,2024,0.592,28.0,88.5,0.537,2023.0
1629680,2025,0.6,29.0,135.0,0.592,2024.0
1629684,2022,0.605,24.0,474.0,0.635,2021.0
1629684,2023,0.588,25.0,608.0,0.605,2022.0
1629684,2024,0.596,26.0,123.2,0.588,2023.0
1629684,2025,0.609,27.0,183.6,0.596,2024.0
1629723,2022,0.542,27.0,316.8,0.615,2021.0
1629723,2023,0.537,28.0,209.0,0.542,2022.0
1629723,2024,0.592,29.0,92.0,0.537,2023.0
1629723,2025,0.568,30.0,201.6,0.592,2024.0
1629726,2022,0.573,26.0,199.8,0.602,2021.0
1629726,2023,0.665,27.0,224.4,0.573,2022.0
1629726,2024,0.606,28.0,258.5,0.665,2023.0
1629726,2025,0.628,29.0,52.5,0.606,2024.0
1629731,2022,0.55,26.0,176.0,0.584,2021.0
1629731,2023,0.598,27.0,232.2,0.55,2022.0
1629731,2024,0.563,28.0,271.4,0.598,2023.0
1629731,2025,0.58,29.0,277.3,0.563,2024.0
1629750,2022,0.646,29.0,108.8,0.637,2021.0
1629750,2023,0.681,30.0,74.7,0.646,2022.0
1629750,2024,0.541,31.0,285.6,0.681,2023.0
1629750,2025,0.607,32.0,410.0,0.541,2024.0
1630162,2022,0.564,21.0,1540.5,0.56,2021.0
1630162,2023,0.575,22.0,1556.3,0.564,2022.0
1630162,2024,0.595,23.0,1611.6,0.575,2023.0
1630162,2025,0.617,24.0,1232.2,0.595,2024.0
1630163,2022,0.541,21.0,720.0,0.554,2021.0
1630163,2023,0.561,22.0,422.4,0.541,2022.0
1630163,2024,0.536,23.0,1001.1,0.561,2023.0
1630163,2025,0.546,24.0,1245.6000000000001,0.536,2024.0
1630164,2023,0.637,23.0,302.4,0.589,2022.0
1630165,2022,0.455,21.0,813.1999999999999,0.461,2021.0
1630165,2023,0.474,22.0,281.40000000000003,0.455,2022.0
1630166,2022,0.535,22.0,577.6,0.536,2021.0
1630166,2023,0.597,23.0,802.5,0.535,2022.0
1630166,2024,0.605,24.0,842.4,0.597,2023.0
1630166,2025,0.6,25.0,1062.6000000000001,0.605,2024.0
1630167,2022,0.565,25.0,422.09999999999997,0.614,2021.0
1630167,2023,0.677,26.0,582.1999999999999,0.565,2022.0
1630167,2024,0.642,27.0,600.4,0.677,2023.0
1630167,2025,0.636,28.0,199.20000000000002,0.642,2024.0
1630168,2022,0.678,22.0,496.0,0.714,2021.0
1630168,2023,0.674,23.0,363.0,0.678,2022.0
1630168,2024,0.634,24.0,680.8,0.674,2023.0
1630168,2025,0.592,25.0,858.4,0.634,2024.0
1630169,2022,0.624,23.0,840.0,0.595,2021.0
1630169,2023,0.605,24.0,1048.8,0.624,2022.0
1630169,2024,0.616,25.0,1007.4000000000001,0.605,2023.0
1630170,2022,0.55,22.0,596.6,0.54,2021.0
1630170,2023,0.578,23.0,1054.0,0.55,2022.0
1630170,2024,0.553,24.0,889.6,0.578,2023.0
1630170,2025,0.574,25.0,757.1,0.553,2024.0
1630171,2022,0.614,22.0,357.2,0.589,2021.0
1630171,2023,0.599,23.0,483.0,0.614,2022.0
1630171,2024,0.587,24.0,269.5,0.599,2023.0
1630171,2025,0.574,25.0,459.9,0.587,2024.0
1630172,2022,0.576,21.0,680.6,0.637,2021.0
1630172,2023,0.553,22.0,356.90000000000003,0.576,2022.0
1630172,2024,0.512,23.0,516.5999999999999,0.553,2023.0
1630172,2025,0.494,24.0,475.2,0.512,2024.0
1630173,2022,0.554,23.0,401.5,0.503,2021.0
1630173,2023,0.545,24.0,466.2,0.554,2022.0
1630173,2024,0.53,25.0,324.90000000000003,0.545,2023.0
1630173,2025,0.558,26.0,598.5999999999999,0.53,2024.0
1630174,2022,0.566,23.0,591.3,0.507,2021.0
1630174,2023,0.631,24.0,633.6,0.566,2022.0
1630174,2024,0.653,25.0,378.0,0.631,2023.0
1630174,2025,0.554,26.0,513.0,0.653,2024.0
1630175,2022,0.57,23.0,612.0,0.519,2021.0
1630175,2023,0.545,24.0,761.4,0.57,2022.0
1630175,2024,0.531,25.0,542.6999999999999,0.545,2023.0
1630175,2025,0.483,26.0,231.0,0.531,2024.0
1630177,2022,0.515,22.0,255.2,0.5,2021.0
1630177,2023,0.385,23.0,69.69999999999999,0.515,2022.0
1630178,2022,0.605,22.0,912.0,0.594,2021.0
1630178,2023,0.573,23.0,1421.0,0.605,2022.0
1630178,2024,0.562,24.0,1092.0,0.573,2023.0
1630178,2025,0.588,25.0,1498.0,0.562,2024.0
1630180,2022,0.564,24.0,839.3000000000001,0.529,2021.0
1630180,2023,0.549,25.0,699.3,0.564,2022.0
1630181,2022,0.558,22.0,235.0,0.481,2021.0
1630182,2022,0.645,22.0,384.0,0.578,2021.0
1630182,2023,0.588,23.0,376.2,0.645,2022.0
1630182,2024,0.559,24.0,421.6,0.588,2023.0
1630182,2025,0.644,25.0,179.8,0.559,2024.0
1630183,2022,0.611,22.0,718.9,0.553,2021.0
1630183,2023,0.571,23.0,626.4,0.611,2022.0
1630183,2024,0.562,24.0,836.4,0.571,2023.0
1630183,2025,0.611,25.0,810.3,0.562,2024.0
1630184,2022,0.584,22.0,87.5,0.466,2021.0
